body sub mid ilab slab post
INLAND 534 176 87 21 20 16 6
INLAND 540 164 82 19 20 16 6
INLAND 540 164 81 21 20 16 6
INLAND 540 166 79 21 20 16 7
INLAND 540 166 81 19 20 15 7
INLAND 540 167 79 21 20 16 6
INLAND 540 168 82 19 20 16 6
INLAND 541 167 -9999 19 20 16 6
INLAND 541 162 78 21 20 16 6
INLAND 541 168 83 21 20 15 6
INLAND 543 170 -9999 21 21 16 6
INLAND 543 -9999 77 -9999 20 16 6
INLAND 543 164 73 21 20 16 6
INLAND 543 165 77 21 20 16 6
INLAND 543 165 79 21 20 14 6
INLAND 543 167 73 21 20 16 6
INLAND 543 167 77 21 20 16 6
INLAND 543 168 78 21 20 16 6
INLAND 543 170 78 21 20 16 6
INLAND 543 170 79 21 21 16 6
INLAND 543 172 78 21 20 16 6
INLAND 545 165 -9999 21 20 16 7
INLAND 545 166 78 21 20 16 6
INLAND 545 166 79 21 20 16 7
INLAND 545 167 81 21 20 16 6
INLAND 545 169 85 21 20 16 6
INLAND 549 168 -9999 19 21 16 5
INLAND 549 165 76 21 20 16 6
INLAND 549 165 82 21 20 16 6
INLAND 549 168 76 21 20 16 6
INLAND 549 168 79 19 20 16 6
INLAND 549 171 76 21 20 16 6
INLAND 549 172 79 21 20 16 6
INLAND 550 167 74 19 20 16 8
INLAND 550 166 80 19 20 16 5
INLAND 550 167 76 21 20 16 6
INLAND 554 167 74 21 20 16 7
INLAND 554 172 81 19 20 16 7
INLAND 556 165 81 19 20 16 6
INLAND 556 166 83 21 20 16 5
INLAND 556 166 88 21 20 16 6
INLAND 556 167 -9999 21 20 16 6
INLAND 556 167 80 21 20 16 6
INLAND 556 168 83 21 20 16 6
INLAND 556 169 88 21 21 16 6
INLAND 556 171 86 21 20 16 7
INLAND 591 166 79 19 20 17 8
INLAND 591 166 72 19 20 16 6
INLAND 676 161 87 21 20 16 6
INLAND 676 154 85 21 20 16 7
INLAND 676 155 81 21 20 16 7
INLAND 676 160 83 21 20 16 7
INLAND 676 162 84 21 20 16 6
INLAND 686 163 78 21 20 16 6
INLAND 686 160 81 21 20 18 6
INLAND 686 161 82 21 20 16 6
INLAND 686 164 81 21 20 17 6
INLAND 686 166 77 19 18 15 6
INLAND 686 166 80 21 19 16 6
INLAND 686 168 81 21 20 16 6
INLAND 687 161 78 19 20 16 7
INLAND 687 160 82 21 20 16 8
INLAND 687 162 73 21 20 16 7
INLAND 687 165 78 19 20 16 6
INLAND 687 168 79 19 20 16 6
INLAND 687 170 78 19 20 16 6
INLAND 687 171 75 19 20 16 6
INLAND 687 171 84 19 20 16 6
INLAND 693 165 82 21 20 16 6
INLAND 693 165 76 19 20 16 6
INLAND 693 165 76 19 20 16 6
INLAND 693 165 84 21 20 16 6
INLAND 693 169 79 21 20 16 6
INLAND 693 170 76 19 20 15 6
INLAND 693 171 79 21 19 16 6
INLAND 697 169 82 19 20 16 6
INLAND 697 166 84 21 21 16 6
INLAND 697 167 78 21 20 16 5
INLAND 697 169 86 21 20 16 6
INLAND 697 169 89 21 21 16 7
INLAND 697 170 79 21 20 16 6
INLAND 697 170 82 21 20 16 6
INLAND 698 165 80 21 20 17 7
INLAND 698 166 84 21 20 16 8
INLAND 698 168 79 19 20 16 7
INLAND 698 167 78 19 20 16 6
INLAND 698 169 81 21 20 15 8
INLAND 698 169 83 19 20 14 6
INLAND 703 -9999 86 21 20 16 6
INLAND 703 164 79 21 20 16 6
INLAND 703 167 83 21 20 16 6
INLAND 703 168 83 21 20 16 6
INLAND 703 168 83 21 20 16 6
INLAND 703 169 85 21 20 15 6
INLAND 703 167 85 21 20 16 6
INLAND 703 169 85 21 20 16 6
INLAND 703 171 81 21 20 16 6
INLAND 703 173 83 21 20 16 6
INLAND 703 174 84 21 20 16 7
INLAND 704 167 83 21 20 15 6
INLAND 704 164 76 19 20 16 6
INLAND 704 169 75 21 20 16 6
INLAND 704 173 77 21 20 16 6
INLAND 711 169 83 21 21 16 7
INLAND 711 161 79 21 20 16 5
INLAND 711 167 81 21 23 16 7
INLAND 711 168 77 21 22 16 6
INLAND 711 168 84 21 20 17 6
INLAND 711 169 75 19 20 16 8
INLAND 711 169 86 21 20 16 8
INLAND 711 171 81 21 20 16 6
INLAND 712 162 75 21 20 16 7
INLAND 712 157 79 19 20 14 6
INLAND 712 160 81 21 20 16 6
INLAND 712 161 80 21 20 16 6
INLAND 712 162 74 21 20 15 6
INLAND 713 168 75 21 20 16 7
INLAND 713 165 80 19 20 16 6
INLAND 713 165 80 19 20 16 6
INLAND 713 166 76 19 20 16 6
INLAND 713 166 78 21 20 16 6
INLAND 713 166 80 21 24 16 6
INLAND 713 166 81 21 20 16 6
INLAND 713 167 78 21 20 16 6
INLAND 713 168 79 21 20 16 7
INLAND 720 160 79 19 20 16 6
INLAND 720 161 81 21 20 16 4
INLAND 720 163 78 21 20 16 6
INLAND 720 164 76 21 20 16 4
INLAND 720 165 78 21 19 15 6
INLAND 720 165 80 21 20 15 6
INLAND 720 165 80 21 20 16 5
INLAND 720 170 77 19 19 15 4
INLAND 724 166 -9999 21 19 16 6
INLAND 724 162 81 21 20 15 7
INLAND 724 165 83 21 20 16 5
INLAND 724 166 83 21 20 16 6
INLAND 724 165 78 19 21 16 6
INLAND 724 167 78 21 20 14 6
INLAND 724 167 77 21 20 14 6
INLAND 724 169 84 21 20 16 7
INLAND 729 164 82 21 20 16 6
INLAND 729 164 80 21 20 16 4
INLAND 729 165 77 21 19 16 4
INLAND 737 166 -9999 21 20 16 6
INLAND 737 163 -9999 21 20 16 6
INLAND 737 164 80 21 20 16 6
INLAND 737 167 75 21 20 16 6
INLAND 737 167 80 21 20 16 6
INLAND 737 167 81 21 20 16 6
INLAND 737 168 75 21 20 16 6
INLAND 737 169 77 21 20 16 7
INLAND 737 169 79 21 20 16 6
INLAND 737 169 80 21 20 16 6
INLAND 895 165 80 19 20 16 7
INLAND 895 161 84 21 20 16 8
INLAND 895 163 76 19 20 16 5
INLAND 895 164 79 21 20 16 8
INLAND 895 166 81 21 20 16 7
INLAND 895 170 78 19 20 16 8
INLAND 895 173 84 21 20 16 7
INLAND 896 168 84 21 20 16 6
INLAND 896 164 89 21 20 15 6
INLAND 896 165 84 21 20 16 6
INLAND 896 167 81 21 20 16 6
INLAND 896 167 88 21 19 16 6
INLAND 896 168 86 21 20 16 6
INLAND 896 169 84 21 20 16 6
INLAND 896 169 85 21 20 16 6
INLAND 905 164 78 21 20 16 6
INLAND 905 160 82 21 20 16 6
INLAND 905 163 80 21 20 16 6
INLAND 905 160 77 21 20 16 6
INLAND 905 161 83 21 21 15 6
INLAND 905 162 77 21 20 16 6
INLAND 905 167 78 21 20 16 6
INLAND 911 162 82 21 20 16 6
INLAND 911 165 80 21 20 16 6
INLAND 911 165 78 21 20 16 6
INLAND 911 166 80 21 19 16 6
INLAND 911 166 80 21 20 16 7
INLAND 911 166 86 21 20 16 6
INLAND 911 168 82 21 20 16 5
INLAND 911 168 83 21 20 16 6
INLAND 911 172 82 21 20 16 6
INLAND 916 170 76 19 19 16 7
INLAND 916 164 80 21 20 16 7
INLAND 916 164 80 21 20 16 6
INLAND 916 163 75 21 19 15 6
INLAND 918 162 76 19 20 16 6
INLAND 918 159 88 21 20 11 6
INLAND 918 160 86 21 20 14 6
INLAND 918 164 77 21 19 14 6
INLAND 920 173 80 19 20 16 6
INLAND 920 -9999 77 19 20 15 6
INLAND 920 159 75 19 20 16 6
INLAND 920 165 86 19 19 16 5
INLAND 920 165 79 19 20 16 4
INLAND 920 166 87 21 20 16 6
INLAND 920 167 81 19 20 16 5
INLAND 924 174 77 21 19 16 7
INLAND 924 162 82 21 20 18 6
INLAND 924 164 82 21 21 16 6
INLAND 924 167 75 21 20 16 7
INLAND 924 167 83 21 20 16 6
INLAND 924 168 80 21 20 16 6
INLAND 924 168 82 21 20 16 6
INLAND 924 170 72 21 20 16 5
INLAND 924 170 76 19 20 16 6
INLAND 929 161 83 19 20 16 6
INLAND 934 171 78 21 20 16 6
INLAND 934 166 76 21 20 16 5
INLAND 939 166 80 19 21 16 7
INLAND 939 -9999 74 19 20 16 4
INLAND 939 -9999 79 21 19 15 6
INLAND 939 161 78 21 20 16 3
INLAND 939 161 80 21 20 16 6
INLAND 939 165 85 21 21 16 6
INLAND 939 166 79 21 20 17 4
INLAND 939 164 79 21 20 16 6
INLAND 939 168 79 21 20 15 6
INLAND 939 171 92 19 20 13 6
INLAND 940 167 84 19 20 16 7
INLAND 940 -9999 80 21 20 16 8
INLAND 947 168 85 21 20 15 5
INLAND 947 -9999 -9999 -9999 18 16 5
INLAND 976 163 73 19 20 15 7
INLAND 976 -9999 -9999 21 20 13 6
INLAND 976 165 79 21 20 14 6
INLAND 976 167 79 19 20 16 6
INLAND 976 168 82 21 20 16 6
INLAND 976 170 80 21 19 16 6
INLAND 976 172 82 21 20 16 4
INLAND 986 165 80 21 20 16 6
INLAND 986 165 76 21 20 16 6
INLAND 986 165 81 19 21 17 6
INLAND 986 167 75 19 20 16 6
INLAND 986 167 76 21 20 16 6
INLAND 986 167 84 21 20 16 6
INLAND 986 168 74 21 20 16 6
INLAND 987 165 -9999 21 20 16 7
INLAND 987 162 80 21 20 11 6
INLAND 987 164 79 19 20 12 6
INLAND 987 166 80 19 20 -9999 6
INLAND 987 166 80 21 20 -9999 6
INLAND 998 171 84 19 20 16 6
INLAND 998 167 89 19 20 16 6
INLAND 998 168 79 21 20 16 4
INLAND 1004 166 75 19 20 16 7
INLAND 1004 170 78 19 20 16 4
INLAND 1004 170 83 19 20 16 6
INLAND 1005 166 80 21 21 16 7
INLAND 1005 164 81 21 20 16 6
INLAND 1005 166 83 21 20 16 8
INLAND 1005 169 76 21 20 16 7
INLAND 1008 170 79 19 20 16 7
INLAND 1008 169 77 21 20 16 6
INLAND 1008 171 79 21 20 16 6
INLAND 1011 167 82 21 22 17 6
INLAND 1011 168 78 21 21 16 6
INLAND 1011 168 80 21 20 16 6
INLAND 1011 170 83 21 20 16 7
INLAND 1011 170 86 21 20 16 6
INLAND 1044 164 77 19 20 16 6
INLAND 1044 -9999 -9999 21 20 16 6
INLAND 1044 -9999 -9999 21 20 16 6
INLAND 1044 -9999 -9999 21 20 16 6
INLAND 1044 -9999 -9999 21 20 16 6
INLAND 1044 -9999 -9999 21 20 16 7
INLAND 1044 -9999 -9999 21 21 17 6
INLAND 1044 164 80 19 20 16 6
INLAND 1044 167 75 21 20 16 6
INLAND 1044 167 76 21 20 16 7
INLAND 1044 167 81 21 20 16 6
INLAND 1044 168 83 21 20 16 5
INLAND 1045 164 77 21 21 16 6
INLAND 1045 162 79 19 20 16 6
INLAND 1045 163 -9999 21 20 16 6
INLAND 1045 167 81 21 20 16 7
INLAND 1045 168 79 21 20 16 6
INLAND 1045 172 80 19 20 15 6
INLAND 1046 160 78 19 20 16 6
INLAND 1046 161 79 21 20 16 8
INLAND 1046 166 86 21 19 17 6
INLAND 1046 169 83 21 20 16 6
INLAND 1047 169 79 19 20 16 6
INLAND 1047 161 73 21 20 16 6
INLAND 1047 164 80 21 20 16 6
INLAND 1047 166 80 21 20 16 6
INLAND 1047 167 73 21 20 16 7
INLAND 1047 167 77 21 20 16 7
INLAND 1048 170 91 21 20 15 6
INLAND 1048 167 89 21 20 16 6
INLAND 1048 169 83 21 20 15 7
INLAND 1048 170 87 21 20 16 6
INLAND 1048 173 80 21 20 16 6
INLAND 1048 173 80 21 20 16 6
INLAND 1052 171 80 19 20 16 7
INLAND 1052 -9999 -9999 21 20 16 6
INLAND 1052 165 79 21 20 16 6
INLAND 1052 168 79 21 20 15 6
INLAND 1052 171 83 21 19 16 7
INLAND 1052 172 83 21 20 16 6
INLAND 1052 172 84 19 19 16 5
INLAND 1056 170 78 21 20 14 7
INLAND 1056 166 86 19 20 16 8
INLAND 1056 168 87 21 20 16 6
INLAND 1058 165 78 19 20 16 6
INLAND 1058 162 80 21 20 16 6
INLAND 1058 166 83 21 20 16 7
INLAND 1058 167 81 21 20 16 6
INLAND 1058 167 86 21 20 16 6
INLAND 1058 169 81 21 20 16 6
INLAND 1060 169 81 19 20 16 6
INLAND 1169 163 -9999 19 20 16 6
INLAND 1169 -9999 83 21 20 16 6
INLAND 1169 -9999 89 21 21 17 6
INLAND 1169 166 85 21 20 16 6
INLAND 1169 168 83 21 20 16 6
INLAND 1169 168 85 21 19 16 6
INLAND 1169 170 77 21 20 16 6
INLAND 1169 172 85 21 20 16 6
INLAND 1180 169 85 21 20 16 6
INLAND 1180 167 81 19 20 16 7
INLAND 1180 168 81 21 20 16 7
INLAND 1180 171 81 21 20 16 6
INLAND 1180 171 84 21 20 16 7
INLAND 1180 171 89 19 20 16 7
INLAND 1180 172 83 21 19 16 6
INLAND 1185 166 -9999 21 20 15 6
INLAND 1185 160 79 21 20 16 7
INLAND 1185 161 79 21 20 14 6
INLAND 1185 162 77 21 20 15 6
INLAND 1185 164 78 21 18 15 6
INLAND 1185 165 77 21 20 16 6
INLAND 1186 168 -9999 19 21 16 7
INLAND 1186 -9999 -9999 19 20 16 7
INLAND 1186 164 85 21 20 16 4
INLAND 1186 169 84 21 20 16 6
INLAND 1186 175 88 19 20 16 5
INLAND 1200 167 76 19 20 15 6
INLAND 1200 163 74 19 20 16 8
INLAND 1200 168 72 19 20 15 8
INLAND 1200 168 76 19 20 15 7
INLAND 1200 168 78 19 20 16 6
INLAND 1200 169 83 21 20 14 7
INLAND 1200 170 77 19 20 13 6
INLAND 1212 171 81 19 20 14 6
INLAND 1227 168 83 21 20 16 6
INLAND 1227 -9999 80 21 20 16 7
INLAND 1227 162 78 21 20 16 6
INLAND 1227 164 85 21 20 14 6
INLAND 1227 164 86 21 20 15 6
INLAND 1227 164 83 21 20 14 6
INLAND 1227 165 83 21 20 16 5
INLAND 1227 166 76 21 20 15 6
INLAND 1227 168 83 21 20 14 7
INLAND 1227 169 77 21 20 16 6
INLAND 1227 169 81 21 20 13 6
INLAND 1227 170 80 21 20 16 6
INLAND 160 171.051645 79.963572 20.954545 19.638325 15.809951 6.190111
INLAND 160 162.394547 80.062586 21.190963 19.608087 14.556188 6.125825
INLAND 160 164.394547 87.062586 21.190963 20.608087 15.556188 7.125825
INLAND 160 167.394547 -9999 19.190963 20.608087 15.556188 6.125825
INLAND 160 166.394547 83.062586 21.190963 20.608087 16.556188 6.125825
INLAND 160 167.394547 83.062586 21.190963 19.608087 15.556188 6.125825
INLAND 160 169.394547 83.062586 21.190963 20.608087 15.556188 7.125825
INLAND 160 173.394547 84.062586 21.190963 21.608087 15.556188 6.125825
INLAND 160 173.394547 86.062586 21.190963 19.608087 15.556188 6.125825
INLAND 249 165.051645 82.963572 18.954545 19.638325 15.809951 6.190111
INLAND 249 -9999 -9999 -9999 -9999 -9999 -9999
INLAND 249 166.394547 95.062586 -9999 19.608087 16.556188 4.125825
INLAND 249 169.394547 81.062586 19.190963 20.608087 15.556188 6.125825
INLAND 249 169.394547 -9999 21.190963 19.608087 15.556188 6.125825
INLAND 259 162.051645 73.963572 18.954545 19.638325 15.809951 6.190111
INLAND 259 160.394547 77.062586 21.190963 19.608087 14.556188 6.125825
INLAND 259 161.394547 76.062586 21.190963 19.608087 15.556188 6.125825
INLAND 259 162.394547 69.062586 19.190963 19.608087 15.556188 6.125825
INLAND 259 162.394547 77.062586 19.190963 20.608087 15.556188 6.125825
INLAND 259 163.394547 -9999 21.190963 19.608087 14.556188 6.125825
INLAND 259 163.394547 76.062586 21.190963 19.608087 15.556188 6.125825
INLAND 259 165.394547 75.062586 19.190963 19.608087 15.556188 6.125825
INLAND 259 167.394547 75.062586 19.190963 19.608087 15.556188 6.125825
INLAND 259 171.394547 79.062586 19.190963 23.608087 15.556188 6.125825
INLAND 259 172.394547 79.062586 19.190963 19.608087 13.556188 7.125825
INLAND 260 167.051645 76.963572 18.954545 19.638325 15.809951 6.190111
INLAND 260 153.394547 76.062586 -9999 19.608087 15.556188 6.125825
INLAND 260 166.394547 77.062586 21.190963 19.608087 14.556188 6.125825
INLAND 265 165.051645 -9999 16.954545 20.638325 15.809951 6.190111
INLAND 265 166.394547 74.062586 19.190963 19.608087 15.556188 7.125825
INLAND 265 166.394547 77.062586 21.190963 20.608087 17.556188 6.125825
INLAND 265 169.394547 77.062586 21.190963 19.608087 15.556188 6.125825
INLAND 265 171.394547 -9999 19.190963 21.608087 15.556188 6.125825
INLAND 267 173.051645 73.963572 20.954545 19.638325 15.809951 6.190111
INLAND 267 169.394547 82.062586 19.190963 19.608087 15.556188 6.125825
INLAND 267 170.394547 81.062586 19.190963 19.608087 15.556188 6.125825
INLAND 267 170.394547 83.062586 21.190963 19.608087 15.556188 6.125825
INLAND 267 170.394547 84.062586 21.190963 17.608087 13.556188 5.125825
INLAND 267 171.394547 78.062586 19.190963 19.608087 15.556188 6.125825
INLAND 267 172.394547 80.062586 19.190963 19.608087 15.556188 6.125825
INLAND 267 173.394547 83.062586 21.190963 19.608087 15.556188 6.125825
INLAND 268 166.051645 -9999 20.954545 20.638325 16.809951 6.190111
INLAND 268 167.394547 83.062586 21.190963 22.608087 14.556188 7.125825
INLAND 274 171.051645 84.963572 20.954545 19.638325 15.809951 6.190111
INLAND 274 167.394547 81.062586 21.190963 19.608087 15.556188 7.125825
INLAND 274 167.394547 84.062586 21.190963 19.608087 15.556188 6.125825
INLAND 274 171.394547 92.062586 21.190963 19.608087 15.556188 6.125825
INLAND 274 171.394547 86.062586 19.190963 19.608087 15.556188 6.125825
INLAND 274 172.394547 83.062586 21.190963 20.608087 15.556188 6.125825
INLAND 274 173.394547 83.062586 21.190963 20.608087 15.556188 6.125825
INLAND 277 167.051645 79.963572 20.954545 19.638325 15.809951 6.190111
INLAND 277 161.394547 80.062586 21.190963 19.608087 16.556188 7.125825
INLAND 278 169.051645 82.963572 18.954545 20.638325 15.809951 6.190111
INLAND 278 165.394547 86.062586 19.190963 21.608087 17.556188 6.125825
INLAND 278 168.394547 -9999 21.190963 20.608087 15.556188 6.125825
INLAND 279 167.051645 63.963572 20.954545 20.638325 15.809951 6.190111
INLAND 279 165.394547 79.062586 19.190963 21.608087 15.556188 6.125825
INLAND 279 166.394547 81.062586 21.190963 21.608087 15.556188 6.125825
INLAND 279 167.394547 -9999 21.190963 19.608087 15.556188 6.125825
INLAND 279 168.394547 82.062586 21.190963 21.608087 15.556188 7.125825
INLAND 279 169.394547 82.062586 21.190963 20.608087 15.556188 6.125825
INLAND 279 173.394547 77.062586 21.190963 20.608087 15.556188 6.125825
INLAND 283 165.051645 -9999 18.954545 20.638325 15.809951 6.190111
INLAND 283 159.394547 81.062586 21.190963 19.608087 15.556188 6.125825
INLAND 283 167.394547 76.062586 21.190963 20.608087 15.556188 6.125825
INLAND 283 170.394547 -9999 21.190963 19.608087 15.556188 6.125825
INLAND 352 164.051645 74.963572 18.954545 20.638325 15.809951 7.190111
INLAND 352 -9999 80.062586 21.190963 -9999 15.556188 6.125825
INLAND 352 153.394547 78.062586 21.190963 -9999 -9999 -9999
INLAND 352 161.394547 78.062586 21.190963 19.608087 15.556188 6.125825
INLAND 352 164.394547 81.062586 21.190963 19.608087 14.556188 5.125825
INLAND 352 166.394547 75.062586 21.190963 19.608087 15.556188 6.125825
INLAND 352 167.394547 80.062586 21.190963 19.608087 15.556188 6.125825
INLAND 355 165.051645 75.963572 20.954545 19.638325 15.809951 6.190111
INLAND 355 160.394547 81.062586 21.190963 19.608087 13.556188 6.125825
INLAND 355 163.394547 75.062586 21.190963 19.608087 15.556188 6.125825
INLAND 355 163.394547 82.062586 21.190963 19.608087 15.556188 6.125825
INLAND 355 164.394547 79.062586 21.190963 19.608087 14.556188 7.125825
INLAND 355 165.394547 75.062586 21.190963 19.608087 14.556188 6.125825
INLAND 355 165.394547 78.062586 21.190963 19.608087 14.556188 6.125825
INLAND 355 165.394547 79.062586 21.190963 19.608087 13.556188 6.125825
INLAND 355 165.394547 79.062586 21.190963 19.608087 15.556188 6.125825
INLAND 355 165.394547 81.062586 21.190963 19.608087 14.556188 6.125825
INLAND 355 167.394547 83.062586 21.190963 19.608087 15.556188 7.125825
INLAND 355 167.394547 80.062586 21.190963 19.608087 14.556188 6.125825
INLAND 355 168.394547 82.062586 21.190963 19.608087 13.556188 6.125825
INLAND 355 170.394547 78.062586 21.190963 19.608087 15.556188 6.125825
INLAND 358 168.051645 79.963572 20.954545 20.638325 15.809951 6.190111
INLAND 358 168.394547 80.062586 21.190963 22.608087 16.556188 6.125825
INLAND 358 169.394547 83.062586 19.190963 19.608087 15.556188 6.125825
INLAND 369 169.051645 81.963572 20.954545 19.638325 15.809951 6.190111
INLAND 369 169.394547 77.062586 21.190963 19.608087 15.556188 6.125825
INLAND 369 169.394547 83.062586 21.190963 23.608087 16.556188 6.125825
INLAND 370 170.051645 77.963572 18.954545 19.638325 16.809951 6.190111
INLAND 370 166.394547 -9999 21.190963 19.608087 14.556188 5.125825
INLAND 370 167.394547 80.062586 21.190963 19.608087 17.556188 6.125825
INLAND 370 173.394547 -9999 21.190963 21.608087 15.556188 6.125825
INLAND 371 165.051645 82.963572 20.954545 19.638325 15.809951 6.190111
INLAND 371 163.394547 81.062586 21.190963 19.608087 15.556188 5.125825
INLAND 371 163.394547 83.062586 21.190963 20.608087 15.556188 4.125825
INLAND 371 165.394547 82.062586 21.190963 19.608087 16.556188 4.125825
INLAND 371 166.394547 -9999 21.190963 19.608087 14.556188 4.125825
INLAND 371 167.394547 83.062586 21.190963 20.608087 15.556188 5.125825
INLAND 371 166.394547 81.062586 21.190963 22.608087 15.556188 4.125825
INLAND 374 -9999 -9999 20.954545 21.638325 14.809951 6.190111
INLAND 374 -9999 74.062586 21.190963 19.608087 15.556188 4.125825
INLAND 374 161.394547 80.062586 21.190963 19.608087 15.556188 6.125825
INLAND 374 161.394547 80.062586 21.190963 19.608087 15.556188 4.125825
INLAND 374 162.394547 72.062586 21.190963 19.608087 15.556188 5.125825
INLAND 374 165.394547 83.062586 21.190963 19.608087 15.556188 4.125825
INLAND 374 166.394547 81.062586 21.190963 19.608087 15.556188 6.125825
INLAND 374 165.394547 80.062586 21.190963 20.608087 13.556188 4.125825
INLAND 375 160.051645 76.963572 20.954545 19.638325 15.809951 6.190111
INLAND 375 160.394547 -9999 21.190963 19.608087 15.556188 6.125825
INLAND 375 168.394547 81.062586 21.190963 19.608087 15.556188 6.125825
INLAND 375 155.394547 80.062586 21.190963 19.608087 15.556188 6.125825
INLAND 376 170.051645 83.963572 18.954545 18.638325 15.809951 6.190111
INLAND 376 156.394547 85.062586 19.190963 21.608087 14.556188 6.125825
INLAND 376 169.394547 75.062586 19.190963 21.608087 15.556188 5.125825
INLAND 376 169.394547 84.062586 19.190963 19.608087 15.556188 6.125825
INLAND 376 169.394547 82.062586 19.190963 22.608087 16.556188 6.125825
INLAND 377 174.051645 76.963572 20.954545 19.638325 13.809951 6.190111
INLAND 377 169.394547 84.062586 21.190963 21.608087 15.556188 6.125825
INLAND 377 173.394547 82.062586 19.190963 20.608087 15.556188 6.125825
INLAND 377 173.394547 81.062586 19.190963 20.608087 15.556188 6.125825
INLAND 377 174.394547 84.062586 21.190963 19.608087 15.556188 6.125825
INLAND 379 166.051645 -9999 20.954545 20.638325 15.809951 6.190111
INLAND 379 -9999 81.062586 19.190963 19.608087 13.556188 4.125825
INLAND 379 166.394547 79.062586 21.190963 18.608087 15.556188 6.125825
